1,1,1,262,1,1681,2,10,20,2,34.051
2,1,1,368,1,1568,2,10,20,2,34.051
3,1,1,211,1,1470,2,10,20,2,34.051
4,1,1,354,1,978,1,10,20,2,34.051
5,1,1,268,1,1505,2,10,20,2,34.051
6,1,1,58,1,669,1,10,20,2,34.051
7,1,1,237,1,1497,1,10,20,2,34.051
8,1,1,147,1,894,1,10,20,2,34.051
9,1,1,377,1,1738,1,10,20,2,34.051
10,1,1,333,1,1565,1,10,20,2,34.051
11,1,1,88,1,1162,1,10,20,2,34.051
12,1,1,193,1,1148,2,10,20,2,34.051
13,1,1,78,1,1175,1,10,20,2,34.051
14,1,1,369,1,1052,2,10,20,2,34.051
15,1,1,269,1,1482,2,10,20,2,34.051
16,1,1,37,1,912,2,10,20,2,34.051
17,1,1,26,0,1979,2,10,20,2,34.051
18,1,1,302,1,1560,1,10,20,2,34.051
19,1,1,57,1,1264,2,10,20,2,34.051
20,1,1,51,1,1312,1,10,20,2,34.051
21,1,1,362,1,2980,1,10,20,2,34.051
22,1,1,100,1,969,2,10,20,2,34.051
23,2,1,112,1,1152,2,10,20,2,34.051
24,2,1,116,1,740,1,10,20,2,34.051
25,2,1,303,1,863,1,10,20,2,34.051
26,2,1,84,1,1034,1,10,20,2,34.051
27,2,1,92,1,1117,2,10,20,2,34.051
28,2,1,246,1,1106,2,10,20,2,34.051
29,2,1,94,1,1211,1,10,20,2,34.051
30,2,1,188,1,1722,2,10,20,2,34.051
31,2,1,252,1,903,2,10,20,2,34.051
32,2,1,334,1,882,1,10,20,2,34.051
33,2,1,294,1,985,1,10,20,2,34.051
34,2,1,336,1,1106,1,10,20,2,34.051
35,2,1,83,1,1080,1,10,20,2,34.051
36,2,1,134,1,920,1,10,20,2,34.051
37,2,1,296,1,1244,1,10,20,2,34.051
38,2,1,151,1,817,2,10,20,2,34.051
39,2,1,157,1,1088,2,10,20,2,34.051
40,2,1,109,1,1111,2,10,20,2,34.051
