1,1,1,78,1,8627,1,2,1,10,20,2,34.857
2,1,1,333,1,3185,1,1,1,10,20,2,34.857
3,1,1,57,1,934,2,1,2,10,20,2,34.857
4,1,1,354,1,686,1,1,1,10,20,2,34.857
5,1,1,51,1,1446,1,1,1,10,20,2,34.857
6,1,1,268,2,3238,1,5,2,10,20,2,34.857
7,1,1,368,2,1540,1,5,2,10,20,2,34.857
8,1,1,100,2,2248,1,6,2,10,20,2,34.857
9,1,1,262,2,3935,1,4,2,10,20,2,34.857
10,1,1,211,2,1857,1,5,2,10,20,2,34.857
11,1,1,362,1,1779,1,2,1,10,20,2,34.857
12,1,1,237,2,2322,2,4,1,10,20,2,34.857
13,1,1,269,1,2775,2,3,2,10,20,2,34.857
14,1,1,193,2,3155,1,4,2,10,20,2,34.857
15,1,1,26,2,1643,1,4,2,10,20,2,34.857
16,1,1,302,1,1492,1,2,1,10,20,2,34.857
17,1,1,377,1,1987,1,2,1,10,20,2,34.857
18,1,1,369,2,2924,1,5,2,10,20,2,34.857
19,1,1,37,2,2272,1,4,2,10,20,2,34.857
20,1,1,58,1,2878,1,2,1,10,20,2,34.857
21,1,1,147,1,1763,1,1,1,10,20,2,34.857
22,1,1,88,1,863,1,1,1,10,20,2,34.857
23,2,1,134,2,5042,2,4,1,10,20,2,34.857
24,2,1,84,2,2128,2,5,1,10,20,2,34.857
25,2,1,113,2,2350,1,6,2,10,20,2,34.857
26,2,1,252,1,2824,2,3,2,10,20,2,34.857
27,2,1,116,1,1452,1,2,1,10,20,2,34.857
28,2,1,94,1,902,1,1,1,10,20,2,34.857
29,2,1,112,2,1645,1,6,2,10,20,2,34.857
30,2,1,151,2,1546,1,6,2,10,20,2,34.857
31,2,1,217,2,2453,1,4,2,10,20,2,34.857
32,2,1,365,1,2310,1,3,1,10,20,2,34.857
33,2,1,336,1,3527,1,1,1,10,20,2,34.857
34,2,1,159,2,1679,1,6,2,10,20,2,34.857
35,2,1,294,1,1727,1,1,1,10,20,2,34.857
36,2,1,334,1,1369,1,2,1,10,20,2,34.857
37,2,1,92,2,3119,1,4,2,10,20,2,34.857
38,2,1,303,1,1305,1,1,1,10,20,2,34.857
39,2,1,109,1,1140,2,1,2,10,20,2,34.857
40,2,1,83,1,822,1,1,1,10,20,2,34.857
