-99,1,1,298,NaN,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,19,21,1,81.498
2,1,2,284,1,7089,-99,-99,-99,-99,2,12505,0,4,0,19,21,1,81.498
3,1,2,252,1,2485,-99,-99,-99,-99,2,3921,0,4,0,19,21,1,81.498
4,1,2,84,1,2167,-99,-99,-99,-99,1,2672,0,2,0,19,21,1,81.498
5,1,2,349,1,2429,-99,-99,-99,-99,2,5012,0,4,0,19,21,1,81.498
6,1,1,364,1,2909,-99,-99,-99,-99,2,2202,1,6,2,19,21,1,81.498
7,1,2,110,1,3216,-99,-99,-99,-99,2,4269,0,4,0,19,21,1,81.498
8,1,2,25,1,2524,-99,-99,-99,-99,1,1132,0,3,0,19,21,1,81.498
9,1,1,19,1,2628,-99,-99,-99,-99,1,5251,2,3,2,19,21,1,81.498
10,1,1,174,1,2535,-99,-99,-99,-99,2,1252,1,6,2,19,21,1,81.498
11,1,1,291,1,2453,-99,-99,-99,-99,2,2678,1,5,2,19,21,1,81.498
12,1,2,8,1,2503,-99,-99,-99,-99,2,3851,0,4,0,19,21,1,81.498
13,1,2,63,1,1655,-99,-99,-99,-99,2,4395,0,4,0,19,21,1,81.498
14,1,2,45,1,1679,-99,-99,-99,-99,2,2564,0,4,0,19,21,1,81.498
15,1,1,34,1,1722,-99,-99,-99,-99,1,7691,1,1,1,19,21,1,81.498
16,1,2,373,1,2273,-99,-99,-99,-99,1,1260,0,3,0,19,21,1,81.498
17,1,1,132,1,2489,-99,-99,-99,-99,1,1068,1,1,1,19,21,1,81.498
18,1,2,17,1,2229,-99,-99,-99,-99,2,1761,0,4,0,19,21,1,81.498
19,1,2,270,1,2534,-99,-99,-99,-99,1,7041,0,2,0,19,21,1,81.498
20,1,1,232,1,1742,-99,-99,-99,-99,2,1981,1,6,2,19,21,1,81.498
21,1,2,50,1,1462,-99,-99,-99,-99,2,1490,0,4,0,19,21,1,81.498
22,1,1,196,1,2163,-99,-99,-99,-99,2,1112,1,5,2,19,21,1,81.498
23,1,2,202,1,3475,-99,-99,-99,-99,2,1226,0,4,0,19,21,1,81.498
24,1,2,325,1,2621,-99,-99,-99,-99,1,3443,0,3,0,19,21,1,81.498
25,1,2,328,1,2961,-99,-99,-99,-99,2,5598,0,5,0,19,21,1,81.498
26,1,2,76,1,1889,-99,-99,-99,-99,1,3346,0,3,0,19,21,1,81.498
27,1,1,92,1,2189,-99,-99,-99,-99,1,1126,1,1,1,19,21,1,81.498
28,1,1,36,1,2741,-99,-99,-99,-99,1,1072,1,3,1,19,21,1,81.498
29,1,2,344,1,4936,-99,-99,-99,-99,2,1568,0,4,0,19,21,1,81.498
30,1,1,201,1,2853,-99,-99,-99,-99,1,2134,1,1,1,19,21,1,81.498
31,1,2,287,1,3213,-99,-99,-99,-99,1,1206,0,3,0,19,21,1,81.498
32,1,1,178,1,2207,-99,-99,-99,-99,1,2316,1,1,1,19,21,1,81.498
33,1,1,9,1,2490,-99,-99,-99,-99,2,1275,1,6,2,19,21,1,81.498
34,1,2,6,1,1663,-99,-99,-99,-99,1,5815,0,3,0,19,21,1,81.498
35,1,2,194,1,1946,-99,-99,-99,-99,2,4903,0,4,0,19,21,1,81.498
36,1,1,112,1,1591,-99,-99,-99,-99,1,1510,1,1,1,19,21,1,81.498
37,1,1,305,1,1643,-99,-99,-99,-99,1,1092,1,1,1,19,21,1,81.498
38,1,1,51,1,2609,-99,-99,-99,-99,1,773,1,1,1,19,21,1,81.498
39,1,2,150,1,2113,-99,-99,-99,-99,2,1890,0,4,0,19,21,1,81.498
40,1,1,322,1,1935,-99,-99,-99,-99,2,2702,1,6,2,19,21,1,81.498
41,1,1,123,1,2434,-99,-99,-99,-99,1,2740,2,3,2,19,21,1,81.498
42,1,1,108,1,1682,-99,-99,-99,-99,1,1264,1,2,1,19,21,1,81.498
43,1,1,55,1,2110,-99,-99,-99,-99,1,6373,1,3,1,19,21,1,81.498
44,1,1,246,1,1647,-99,-99,-99,-99,2,1664,1,6,2,19,21,1,81.498
45,2,1,338,1,1821,-99,-99,-99,-99,1,2656,1,1,1,19,21,1,81.498
46,2,2,131,1,1688,-99,-99,-99,-99,2,1383,0,5,0,19,21,1,81.498
47,2,1,356,1,2218,-99,-99,-99,-99,1,1436,1,1,1,19,21,1,81.498
48,2,1,184,1,1791,-99,-99,-99,-99,1,1809,1,1,1,19,21,1,81.498
49,2,1,243,1,2430,-99,-99,-99,-99,2,1202,1,6,2,19,21,1,81.498
50,2,2,253,1,2223,-99,-99,-99,-99,2,1488,0,4,0,19,21,1,81.498
51,2,1,308,1,1842,-99,-99,-99,-99,1,927,1,1,1,19,21,1,81.498
52,2,2,382,0,5103,-99,-99,-99,-99,1,1351,0,1,0,19,21,1,81.498
53,2,2,363,1,2177,-99,-99,-99,-99,2,3253,0,4,0,19,21,1,81.498
54,2,2,91,1,2941,-99,-99,-99,-99,2,1486,0,4,0,19,21,1,81.498
55,2,1,348,1,3195,-99,-99,-99,-99,2,1699,1,5,2,19,21,1,81.498
56,2,2,93,1,2910,-99,-99,-99,-99,2,1675,0,4,0,19,21,1,81.498
57,2,1,198,1,1663,-99,-99,-99,-99,2,1288,1,6,2,19,21,1,81.498
58,2,1,346,1,2449,-99,-99,-99,-99,1,1342,1,1,1,19,21,1,81.498
59,2,1,327,1,2475,-99,-99,-99,-99,2,2036,1,6,2,19,21,1,81.498
60,2,1,49,1,2997,-99,-99,-99,-99,2,1706,1,4,2,19,21,1,81.498
61,2,1,164,1,2114,-99,-99,-99,-99,1,873,1,1,1,19,21,1,81.498
62,2,2,155,1,3418,-99,-99,-99,-99,2,1582,0,4,0,19,21,1,81.498
63,2,2,15,1,3248,-99,-99,-99,-99,2,2121,0,4,0,19,21,1,81.498
64,2,2,187,1,2894,-99,-99,-99,-99,2,3932,0,4,0,19,21,1,81.498
65,2,1,199,1,3658,-99,-99,-99,-99,1,1272,1,1,1,19,21,1,81.498
66,2,2,99,1,2024,-99,-99,-99,-99,2,1123,0,4,0,19,21,1,81.498
67,2,1,225,1,1966,-99,-99,-99,-99,1,936,1,1,1,19,21,1,81.498
68,2,2,313,1,1823,-99,-99,-99,-99,2,1313,0,4,0,19,21,1,81.498
69,2,1,247,1,2967,-99,-99,-99,-99,2,1353,1,6,2,19,21,1,81.498
70,2,2,61,1,3163,-99,-99,-99,-99,2,3805,0,4,0,19,21,1,81.498
71,2,1,268,1,3706,-99,-99,-99,-99,2,3879,1,5,2,19,21,1,81.498
72,2,2,98,1,2780,-99,-99,-99,-99,2,910,0,4,0,19,21,1,81.498
73,2,1,114,1,1931,-99,-99,-99,-99,2,1519,1,6,2,19,21,1,81.498
74,2,1,381,1,1944,-99,-99,-99,-99,1,1278,1,1,1,19,21,1,81.498
75,2,2,161,1,4551,-99,-99,-99,-99,2,1257,0,4,0,19,21,1,81.498
76,2,1,213,1,1879,-99,-99,-99,-99,1,877,1,1,1,19,21,1,81.498
77,2,1,351,1,2542,-99,-99,-99,-99,2,2585,1,4,2,19,21,1,81.498
78,2,2,383,1,3748,-99,-99,-99,-99,2,2039,0,4,0,19,21,1,81.498
79,2,2,137,1,4226,-99,-99,-99,-99,2,2019,0,4,0,19,21,1,81.498
80,2,2,345,1,3349,-99,-99,-99,-99,2,3684,0,4,0,19,21,1,81.498
81,2,2,244,1,1994,-99,-99,-99,-99,2,2913,0,4,0,19,21,1,81.498
82,2,1,128,1,3399,-99,-99,-99,-99,2,5724,1,4,2,19,21,1,81.498
83,2,2,365,1,2928,-99,-99,-99,-99,2,2504,0,4,0,19,21,1,81.498
84,2,1,223,1,3448,-99,-99,-99,-99,2,1274,1,4,2,19,21,1,81.498
85,2,2,153,1,2202,-99,-99,-99,-99,2,1368,0,5,0,19,21,1,81.498
86,2,2,197,1,2959,-99,-99,-99,-99,1,1671,0,3,0,19,21,1,81.498
87,2,1,56,1,1805,-99,-99,-99,-99,1,1661,1,2,1,19,21,1,81.498
88,2,2,220,1,3065,-99,-99,-99,-99,2,966,0,4,0,19,21,1,81.498
89,3,2,297,1,2406,-99,-99,-99,-99,2,4323,0,5,0,19,21,1,81.498
90,3,2,372,1,2960,-99,-99,-99,-99,1,1145,0,3,0,19,21,1,81.498
91,3,1,289,1,2031,-99,-99,-99,-99,1,1023,1,1,1,19,21,1,81.498
92,3,2,210,1,3385,-99,-99,-99,-99,2,2290,0,4,0,19,21,1,81.498
93,3,2,370,1,3575,-99,-99,-99,-99,1,2299,0,2,0,19,21,1,81.498
94,3,1,299,1,1377,-99,-99,-99,-99,1,865,1,1,1,19,21,1,81.498
95,3,2,290,1,3221,-99,-99,-99,-99,2,1295,0,4,0,19,21,1,81.498
96,3,2,10,1,4274,-99,-99,-99,-99,2,1423,0,4,0,19,21,1,81.498
97,3,1,95,1,2053,-99,-99,-99,-99,2,1212,1,6,2,19,21,1,81.498
98,3,1,358,1,1807,-99,-99,-99,-99,1,1405,2,3,2,19,21,1,81.498
99,3,1,316,1,2129,-99,-99,-99,-99,2,2035,1,4,2,19,21,1,81.498
100,3,1,192,1,3232,-99,-99,-99,-99,2,1627,1,4,2,19,21,1,81.498
101,3,1,204,1,3275,-99,-99,-99,-99,1,2835,2,1,2,19,21,1,81.498
102,3,2,250,1,3545,-99,-99,-99,-99,1,1264,0,2,0,19,21,1,81.498
103,3,1,371,1,1433,-99,-99,-99,-99,1,667,1,1,1,19,21,1,81.498
104,3,1,130,1,1534,-99,-99,-99,-99,1,274,1,1,1,19,21,1,81.498
105,3,1,281,1,1685,-99,-99,-99,-99,1,546,1,1,1,19,21,1,81.498
106,3,2,14,1,1680,-99,-99,-99,-99,2,1054,0,5,0,19,21,1,81.498
107,3,2,261,1,2016,-99,-99,-99,-99,2,407,0,4,0,19,21,1,81.498
108,3,2,228,1,2295,-99,-99,-99,-99,2,135,0,4,0,19,21,1,81.498
109,3,1,173,1,1428,-99,-99,-99,-99,1,99,1,1,1,19,21,1,81.498
110,3,1,48,1,1401,-99,-99,-99,-99,1,104,2,1,2,19,21,1,81.498
111,3,2,160,1,2306,-99,-99,-99,-99,2,140,0,4,0,19,21,1,81.498
112,3,2,309,1,2078,-99,-99,-99,-99,2,183,0,4,0,19,21,1,81.498
113,3,1,214,1,2736,-99,-99,-99,-99,1,533,2,2,2,19,21,1,81.498
114,3,2,44,1,2437,-99,-99,-99,-99,2,727,0,5,0,19,21,1,81.498
115,3,1,77,1,1174,-99,-99,-99,-99,1,619,1,1,1,19,21,1,81.498
116,3,2,212,1,5493,-99,-99,-99,-99,1,997,0,3,0,19,21,1,81.498
117,3,2,54,1,1261,-99,-99,-99,-99,1,837,0,2,0,19,21,1,81.498
118,3,1,70,1,2231,-99,-99,-99,-99,1,49,1,1,1,19,21,1,81.498
119,3,1,43,1,1330,-99,-99,-99,-99,1,156,1,1,1,19,21,1,81.498
120,3,1,319,1,1545,-99,-99,-99,-99,2,715,1,6,2,19,21,1,81.498
121,3,2,367,1,2818,-99,-99,-99,-99,1,1176,0,2,0,19,21,1,81.498
122,3,2,11,1,1391,-99,-99,-99,-99,2,865,0,4,0,19,21,1,81.498
123,3,1,369,1,3764,-99,-99,-99,-99,2,2752,1,4,2,19,21,1,81.498
124,3,2,269,1,2479,-99,-99,-99,-99,1,696,0,2,0,19,21,1,81.498
125,3,2,310,1,1534,-99,-99,-99,-99,1,1737,0,3,0,19,21,1,81.498
126,3,2,24,1,1967,-99,-99,-99,-99,1,1868,0,2,0,19,21,1,81.498
127,3,2,260,1,2440,-99,-99,-99,-99,1,1106,0,2,0,19,21,1,81.498
128,3,1,217,1,2550,-99,-99,-99,-99,1,984,1,1,1,19,21,1,81.498
129,3,1,68,1,1267,-99,-99,-99,-99,1,240,1,1,1,19,21,1,81.498
130,3,1,288,1,2843,-99,-99,-99,-99,1,732,2,3,2,19,21,1,81.498
131,3,1,172,1,3203,-99,-99,-99,-99,1,1261,2,3,2,19,21,1,81.498
132,3,2,265,1,2759,-99,-99,-99,-99,1,7185,0,1,0,19,21,1,81.498
133,4,2,64,1,2638,-99,-99,-99,-99,1,2200,0,3,0,19,21,1,81.498
134,4,1,5,0,1431,-99,-99,-99,-99,2,2032,2,4,1,19,21,1,81.498
135,4,2,18,0,1153,-99,-99,-99,-99,1,658,0,3,0,19,21,1,81.498
136,4,1,83,1,2069,-99,-99,-99,-99,2,927,2,5,1,19,21,1,81.498
137,4,2,275,1,1508,-99,-99,-99,-99,1,448,0,2,0,19,21,1,81.498
138,4,1,102,1,1423,-99,-99,-99,-99,1,449,1,1,1,19,21,1,81.498
139,4,1,333,1,1402,-99,-99,-99,-99,1,605,1,1,1,19,21,1,81.498
140,4,2,263,1,1450,-99,-99,-99,-99,2,1268,0,5,0,19,21,1,81.498
141,4,2,57,1,1468,-99,-99,-99,-99,1,1036,0,3,0,19,21,1,81.498
142,4,2,127,1,1520,-99,-99,-99,-99,2,929,0,4,0,19,21,1,81.498
143,4,1,337,1,2288,-99,-99,-99,-99,1,4678,2,3,2,19,21,1,81.498
144,4,1,94,1,1016,-99,-99,-99,-99,2,3090,2,5,1,19,21,1,81.498
145,4,2,72,1,1906,-99,-99,-99,-99,2,913,0,6,0,19,21,1,81.498
146,4,2,317,1,1626,-99,-99,-99,-99,2,185,0,4,0,19,21,1,81.498
147,4,1,296,1,1407,-99,-99,-99,-99,1,59,2,1,2,19,21,1,81.498
148,4,2,300,1,2483,-99,-99,-99,-99,2,134,0,4,0,19,21,1,81.498
149,4,2,233,1,2816,-99,-99,-99,-99,2,1999,0,4,0,19,21,1,81.498
150,4,2,138,1,3070,-99,-99,-99,-99,1,310,0,1,0,19,21,1,81.498
151,4,1,362,1,3043,-99,-99,-99,-99,2,1469,2,4,1,19,21,1,81.498
152,4,2,100,1,2251,-99,-99,-99,-99,1,2128,0,3,0,19,21,1,81.498
153,4,1,279,1,3819,-99,-99,-99,-99,1,4206,2,3,2,19,21,1,81.498
154,4,1,238,1,2099,-99,-99,-99,-99,1,1338,2,2,2,19,21,1,81.498
155,4,2,105,0,958,-99,-99,-99,-99,2,1280,0,6,0,19,21,1,81.498
156,4,2,147,1,1967,-99,-99,-99,-99,1,115,0,3,0,19,21,1,81.498
157,4,1,226,1,1421,-99,-99,-99,-99,1,233,1,1,1,19,21,1,81.498
158,4,1,170,1,1307,-99,-99,-99,-99,1,252,1,1,1,19,21,1,81.498
159,4,1,242,1,1433,-99,-99,-99,-99,2,1775,2,5,1,19,21,1,81.498
160,4,1,231,1,1171,-99,-99,-99,-99,2,771,1,5,2,19,21,1,81.498
161,4,2,193,1,1683,-99,-99,-99,-99,2,314,0,5,0,19,21,1,81.498
162,4,2,240,1,1949,-99,-99,-99,-99,1,268,0,3,0,19,21,1,81.498
163,4,1,27,1,3677,-99,-99,-99,-99,1,1265,2,2,2,19,21,1,81.498
164,4,1,185,1,1197,-99,-99,-99,-99,2,758,1,4,2,19,21,1,81.498
165,4,2,129,1,1108,-99,-99,-99,-99,2,1457,0,5,0,19,21,1,81.498
166,4,2,3,1,2548,-99,-99,-99,-99,1,962,0,1,0,19,21,1,81.498
167,4,2,60,1,2421,-99,-99,-99,-99,1,1577,0,2,0,19,21,1,81.498
168,4,1,16,1,1233,-99,-99,-99,-99,2,1012,1,5,2,19,21,1,81.498
169,4,2,218,1,2992,-99,-99,-99,-99,2,161,0,5,0,19,21,1,81.498
170,4,1,378,1,2678,-99,-99,-99,-99,1,1073,1,2,1,19,21,1,81.498
171,4,1,38,1,2471,-99,-99,-99,-99,2,1603,1,5,2,19,21,1,81.498
172,4,1,175,1,987,-99,-99,-99,-99,2,1252,1,6,2,19,21,1,81.498
173,4,1,7,1,1658,-99,-99,-99,-99,2,300,2,5,1,19,21,1,81.498
174,4,2,121,1,2294,-99,-99,-99,-99,1,191,0,3,0,19,21,1,81.498
175,4,2,96,1,2039,-99,-99,-99,-99,1,1446,0,2,0,19,21,1,81.498
176,4,1,336,1,1403,-99,-99,-99,-99,1,2329,2,1,2,19,21,1,81.498
177,5,2,203,1,2243,-99,-99,-99,-99,2,1809,0,4,0,19,21,1,81.498
178,5,2,122,1,1389,-99,-99,-99,-99,2,254,0,4,0,19,21,1,81.498
179,5,2,2,1,1395,-99,-99,-99,-99,1,1246,0,1,0,19,21,1,81.498
180,5,1,135,1,2667,-99,-99,-99,-99,1,1148,1,1,1,19,21,1,81.498
181,5,1,294,1,1481,-99,-99,-99,-99,2,342,2,5,1,19,21,1,81.498
182,5,2,159,1,2185,-99,-99,-99,-99,2,515,0,4,0,19,21,1,81.498
183,5,2,323,1,3029,-99,-99,-99,-99,1,780,0,3,0,19,21,1,81.498
184,5,2,266,1,1172,-99,-99,-99,-99,2,365,0,5,0,19,21,1,81.498
185,5,2,361,1,2390,-99,-99,-99,-99,2,291,0,5,0,19,21,1,81.498
186,5,1,143,1,1959,-99,-99,-99,-99,2,1075,1,4,2,19,21,1,81.498
187,5,1,195,1,1859,-99,-99,-99,-99,2,1768,2,6,1,19,21,1,81.498
188,5,1,227,1,2473,-99,-99,-99,-99,1,2684,2,3,2,19,21,1,81.498
189,5,2,330,1,2651,-99,-99,-99,-99,1,1601,0,3,0,19,21,1,81.498
190,5,1,320,1,2039,-99,-99,-99,-99,2,2371,1,5,2,19,21,1,81.498
191,5,1,324,1,2509,-99,-99,-99,-99,1,1026,2,2,2,19,21,1,81.498
192,5,2,107,1,2927,-99,-99,-99,-99,1,1582,0,2,0,19,21,1,81.498
193,5,1,26,1,2866,-99,-99,-99,-99,2,920,1,5,2,19,21,1,81.498
194,5,2,163,1,2196,-99,-99,-99,-99,1,239,0,1,0,19,21,1,81.498
195,5,1,23,1,678,-99,-99,-99,-99,1,335,1,3,1,19,21,1,81.498
196,5,2,13,1,2203,-99,-99,-99,-99,2,308,0,4,0,19,21,1,81.498
197,5,1,116,1,2764,-99,-99,-99,-99,1,1093,2,3,2,19,21,1,81.498
198,5,2,221,1,2179,-99,-99,-99,-99,1,1250,0,2,0,19,21,1,81.498
199,5,1,312,1,2999,-99,-99,-99,-99,2,261,1,4,2,19,21,1,81.498
200,5,1,352,1,2226,-99,-99,-99,-99,2,887,2,4,1,19,21,1,81.498
201,5,1,33,1,1653,-99,-99,-99,-99,1,1006,2,2,2,19,21,1,81.498
202,5,2,158,1,1834,-99,-99,-99,-99,1,963,0,3,0,19,21,1,81.498
203,5,2,167,1,2131,-99,-99,-99,-99,1,1608,0,3,0,19,21,1,81.498
204,5,1,152,1,1215,-99,-99,-99,-99,2,2068,2,6,1,19,21,1,81.498
205,5,2,146,1,1486,-99,-99,-99,-99,1,1016,0,2,0,19,21,1,81.498
206,5,2,1,1,1806,-99,-99,-99,-99,1,394,0,3,0,19,21,1,81.498
207,5,1,103,1,1442,-99,-99,-99,-99,2,647,2,6,1,19,21,1,81.498
208,5,2,149,1,2993,-99,-99,-99,-99,1,443,0,3,0,19,21,1,81.498
209,5,2,376,1,2396,-99,-99,-99,-99,1,1327,0,2,0,19,21,1,81.498
210,5,1,366,1,2098,-99,-99,-99,-99,2,949,1,6,2,19,21,1,81.498
211,5,1,140,1,2805,-99,-99,-99,-99,2,365,1,4,2,19,21,1,81.498
212,5,1,374,1,2161,-99,-99,-99,-99,1,857,1,3,1,19,21,1,81.498
213,5,1,162,1,1706,-99,-99,-99,-99,1,1105,1,2,1,19,21,1,81.498
214,5,2,29,1,2235,-99,-99,-99,-99,1,559,0,3,0,19,21,1,81.498
215,5,1,209,1,2310,-99,-99,-99,-99,1,1146,1,2,1,19,21,1,81.498
216,5,1,58,1,1637,-99,-99,-99,-99,1,1101,1,1,1,19,21,1,81.498
217,5,2,78,1,1238,-99,-99,-99,-99,1,1244,0,3,0,19,21,1,81.498
218,5,2,145,1,1262,-99,-99,-99,-99,1,1008,0,2,0,19,21,1,81.498
219,5,2,219,1,1731,-99,-99,-99,-99,2,481,0,6,0,19,21,1,81.498
220,5,1,350,1,1557,-99,-99,-99,-99,2,751,1,5,2,19,21,1,81.498
221,6,1,292,1,3091,-99,-99,-99,-99,1,1335,1,2,1,19,21,1,81.498
222,6,2,241,1,1586,-99,-99,-99,-99,1,233,0,3,0,19,21,1,81.498
223,6,2,306,1,2079,-99,-99,-99,-99,1,822,0,3,0,19,21,1,81.498
224,6,2,179,1,1904,-99,-99,-99,-99,1,504,0,3,0,19,21,1,81.498
225,6,2,282,1,1599,-99,-99,-99,-99,2,1041,0,5,0,19,21,1,81.498
226,6,1,124,1,1541,-99,-99,-99,-99,1,197,2,2,2,19,21,1,81.498
227,6,2,148,1,2728,-99,-99,-99,-99,1,606,0,3,0,19,21,1,81.498
228,6,1,46,1,1361,-99,-99,-99,-99,1,872,2,3,2,19,21,1,81.498
229,6,1,302,1,2469,-99,-99,-99,-99,1,539,1,3,1,19,21,1,81.498
230,6,2,286,1,2488,-99,-99,-99,-99,2,829,0,4,0,19,21,1,81.498
231,6,2,4,1,1631,-99,-99,-99,-99,2,1082,0,4,0,19,21,1,81.498
232,6,1,101,1,2651,-99,-99,-99,-99,1,767,2,3,2,19,21,1,81.498
233,6,2,255,1,1837,-99,-99,-99,-99,1,842,0,3,0,19,21,1,81.498
234,6,1,335,1,2231,-99,-99,-99,-99,1,1111,1,3,1,19,21,1,81.498
235,6,1,115,1,3495,-99,-99,-99,-99,1,231,1,3,1,19,21,1,81.498
236,6,1,315,1,2722,-99,-99,-99,-99,2,500,1,6,2,19,21,1,81.498
237,6,2,73,1,1896,-99,-99,-99,-99,2,464,0,4,0,19,21,1,81.498
238,6,1,191,1,2749,-99,-99,-99,-99,1,267,2,2,2,19,21,1,81.498
239,6,2,32,1,1860,-99,-99,-99,-99,1,509,0,3,0,19,21,1,81.498
240,6,1,211,1,1697,-99,-99,-99,-99,1,360,1,3,1,19,21,1,81.498
241,6,1,267,1,2180,-99,-99,-99,-99,1,956,1,2,1,19,21,1,81.498
242,6,1,165,1,2875,-99,-99,-99,-99,2,1859,1,5,2,19,21,1,81.498
243,6,1,236,1,2944,-99,-99,-99,-99,1,575,2,3,2,19,21,1,81.498
244,6,2,384,1,1357,-99,-99,-99,-99,2,907,0,4,0,19,21,1,81.498
245,6,2,104,1,1455,-99,-99,-99,-99,2,1336,0,4,0,19,21,1,81.498
