23,21,2,1,244,1,1
23,21,2,2,363,1,1
23,21,2,3,156,2,1
23,21,2,4,111,1,1
23,21,2,5,325,2,1
23,21,2,6,51,2,1
23,21,2,7,110,1,1
23,21,2,8,70,1,1
23,21,2,9,25,2,1
23,21,2,10,309,2,1
23,21,2,11,203,1,1
23,21,2,12,212,2,1
23,21,2,13,95,2,1
23,21,2,14,263,2,1
23,21,2,15,3,1,1
23,21,2,16,117,1,1
23,21,2,17,53,2,1
23,21,2,18,341,2,1
23,21,2,19,67,2,1
23,21,2,20,268,1,1
23,21,2,21,232,1,1
23,21,2,22,31,1,1
23,21,2,23,364,1,2
23,21,2,24,75,1,2
23,21,2,25,313,2,2
23,21,2,26,357,2,2
23,21,2,27,286,1,2
23,21,2,28,307,1,2
23,21,2,29,355,2,2
23,21,2,30,175,2,2
23,21,2,31,293,1,2
23,21,2,32,260,2,2
23,21,2,33,214,1,2
23,21,2,34,93,1,2
23,21,2,35,195,2,2
23,21,2,36,317,2,2
23,21,2,37,50,1,2
23,21,2,38,288,2,2
23,21,2,39,178,2,2
23,21,2,40,258,1,2
23,21,2,41,190,1,2
23,21,2,42,211,1,2
23,21,2,43,219,2,2
23,21,2,44,372,2,2
23,21,2,45,19,2,3
23,21,2,46,171,1,3
23,21,2,47,253,1,3
23,21,2,48,163,2,3
23,21,2,49,314,2,3
23,21,2,50,270,1,3
23,21,2,51,73,1,3
23,21,2,52,55,1,3
23,21,2,53,250,1,3
23,21,2,54,340,1,3
23,21,2,55,322,2,3
23,21,2,56,302,1,3
23,21,2,57,217,2,3
23,21,2,58,91,1,3
23,21,2,59,20,2,3
23,21,2,60,321,2,3
23,21,2,61,4,2,3
23,21,2,62,45,2,3
23,21,2,63,231,2,3
23,21,2,64,149,1,3
23,21,2,65,348,2,3
23,21,2,66,81,1,3
23,21,2,67,76,2,4
23,21,2,68,311,1,4
23,21,2,69,272,1,4
23,21,2,70,40,1,4
23,21,2,71,151,1,4
23,21,2,72,269,2,4
23,21,2,73,109,2,4
23,21,2,74,303,2,4
23,21,2,75,85,1,4
23,21,2,76,72,1,4
23,21,2,77,222,2,4
23,21,2,78,30,2,4
23,21,2,79,15,2,4
23,21,2,80,201,1,4
23,21,2,81,273,1,4
23,21,2,82,134,2,4
23,21,2,83,319,2,4
23,21,2,84,141,1,4
23,21,2,85,337,2,4
23,21,2,86,68,1,4
23,21,2,87,130,1,4
23,21,2,88,133,2,4
23,21,2,89,103,2,5
23,21,2,90,27,1,5
23,21,2,91,43,1,5
23,21,2,92,266,1,5
23,21,2,93,136,1,5
23,21,2,94,17,2,5
23,21,2,95,291,2,5
23,21,2,96,282,2,5
23,21,2,97,128,1,5
23,21,2,98,57,1,5
23,21,2,99,320,1,5
23,21,2,100,168,2,5
23,21,2,101,323,2,5
23,21,2,102,65,1,5
23,21,2,103,121,1,5
23,21,2,104,64,2,5
23,21,2,105,301,2,5
23,21,2,106,193,2,5
23,21,2,107,299,2,5
23,21,2,108,21,1,5
23,21,2,109,235,2,5
23,21,2,110,106,1,5
23,21,2,111,371,1,6
23,21,2,112,145,2,6
23,21,2,113,135,2,6
23,21,2,114,239,1,6
23,21,2,115,204,2,6
23,21,2,116,60,2,6
23,21,2,117,189,2,6
23,21,2,118,6,1,6
23,21,2,119,194,1,6
23,21,2,120,132,2,6
23,21,2,121,118,2,6
23,21,2,122,255,1,6
23,21,2,123,350,2,6
23,21,2,124,338,1,6
23,21,2,125,101,1,6
23,21,2,126,170,1,6
23,21,2,127,223,2,6
23,21,2,128,63,1,6
23,21,2,129,248,1,6
23,21,2,130,13,1,6
23,21,2,131,375,2,6
23,21,2,132,104,2,6
23,21,2,133,44,1,7
23,21,2,134,185,1,7
23,21,2,135,119,1,7
23,21,2,136,312,1,7
23,21,2,137,287,2,7
23,21,2,138,227,1,7
23,21,2,139,169,2,7
23,21,2,140,378,1,7
23,21,2,141,28,1,7
23,21,2,142,289,2,7
23,21,2,143,49,2,7
23,21,2,144,298,2,7
23,21,2,145,159,2,7
23,21,2,146,267,2,7
23,21,2,147,315,2,7
23,21,2,148,374,1,7
23,21,2,149,123,2,7
23,21,2,150,346,2,7
23,21,2,151,125,1,7
23,21,2,152,264,2,7
23,21,2,153,237,1,7
23,21,2,154,327,1,7
23,21,2,155,254,1,8
23,21,2,156,39,1,8
23,21,2,157,377,2,8
23,21,2,158,122,1,8
23,21,2,159,188,1,8
23,21,2,160,362,2,8
23,21,2,161,318,2,8
23,21,2,162,160,2,8
23,21,2,163,206,1,8
23,21,2,164,180,2,8
23,21,2,165,174,1,8
23,21,2,166,11,1,8
23,21,2,167,328,2,8
23,21,2,168,86,2,8
23,21,2,169,105,1,8
23,21,2,170,384,2,8
23,21,2,171,77,1,8
23,21,2,172,332,2,8
23,21,2,173,333,1,8
23,21,2,174,225,2,8
23,21,2,175,283,2,8
23,21,2,176,32,1,8
