20,18,2,1,368,2,1
20,18,2,2,379,2,1
20,18,2,3,263,1,1
20,18,2,4,3,1,1
20,18,2,5,269,1,1
20,18,2,6,362,1,1
20,18,2,7,147,1,1
20,18,2,8,340,2,1
20,18,2,9,88,2,1
20,18,2,10,37,2,1
20,18,2,11,320,2,1
20,18,2,12,100,2,1
20,18,2,13,172,1,1
20,18,2,14,333,1,1
20,18,2,15,211,1,1
20,18,2,16,51,1,1
20,18,2,17,199,2,1
20,18,2,18,281,2,1
20,18,2,19,58,2,1
20,18,2,20,135,2,1
20,18,2,21,373,1,1
20,18,2,22,302,1,1
20,18,2,23,268,1,2
20,18,2,24,201,1,2
20,18,2,25,57,1,2
20,18,2,26,101,2,2
20,18,2,27,369,2,2
20,18,2,28,354,2,2
20,18,2,29,241,2,2
20,18,2,30,78,2,2
20,18,2,31,237,1,2
20,18,2,32,193,1,2
20,18,2,33,262,1,2
20,18,2,34,26,2,2
20,18,2,35,377,1,2
20,18,2,36,242,1,2
20,18,2,37,188,2,2
20,18,2,38,151,1,2
20,18,2,39,291,2,2
20,18,2,40,109,2,2
20,18,2,41,303,2,2
20,18,2,42,153,2,2
20,18,2,43,294,1,2
20,18,2,44,94,1,2
20,18,2,45,134,2,3
20,18,2,46,83,1,3
20,18,2,47,264,2,3
20,18,2,48,66,2,3
20,18,2,49,252,1,3
20,18,2,50,149,2,3
20,18,2,51,246,2,3
20,18,2,52,334,2,3
20,18,2,53,84,1,3
20,18,2,54,295,1,3
20,18,2,55,336,2,3
20,18,2,56,324,2,3
20,18,2,57,113,1,3
20,18,2,58,112,2,3
20,18,2,59,296,1,3
20,18,2,60,274,1,3
20,18,2,61,217,1,3
20,18,2,62,86,2,3
20,18,2,63,161,1,3
20,18,2,64,159,1,3
20,18,2,65,92,2,3
20,18,2,66,338,1,3
20,18,2,67,141,2,4
20,18,2,68,50,1,4
20,18,2,69,157,2,4
20,18,2,70,116,1,4
20,18,2,71,36,2,4
20,18,2,72,365,2,4
20,18,2,73,18,1,4
20,18,2,74,133,1,4
20,18,2,75,176,1,4
20,18,2,76,381,2,4
20,18,2,77,218,2,4
20,18,2,78,122,2,4
20,18,2,79,244,1,4
20,18,2,80,205,1,4
20,18,2,81,247,2,4
20,18,2,82,363,1,4
20,18,2,83,6,1,4
20,18,2,84,194,1,4
20,18,2,85,91,2,4
20,18,2,86,87,1,4
20,18,2,87,63,2,4
20,18,2,88,258,2,4
20,18,2,89,190,2,5
20,18,2,90,2,2,5
20,18,2,91,32,1,5
20,18,2,92,347,2,5
20,18,2,93,144,2,5
20,18,2,94,236,1,5
20,18,2,95,287,1,5
20,18,2,96,21,2,5
20,18,2,97,108,1,5
20,18,2,98,212,2,5
20,18,2,99,27,2,5
20,18,2,100,15,2,5
20,18,2,101,195,1,5
20,18,2,102,107,1,5
20,18,2,103,349,2,5
20,18,2,104,59,1,5
20,18,2,105,339,1,5
20,18,2,106,77,2,5
20,18,2,107,304,2,5
20,18,2,108,35,1,5
20,18,2,109,62,1,5
20,18,2,110,139,1,5
20,18,2,111,243,2,6
20,18,2,112,342,1,6
20,18,2,113,47,2,6
20,18,2,114,1,1,6
20,18,2,115,272,2,6
20,18,2,116,260,2,6
20,18,2,117,198,2,6
20,18,2,118,184,1,6
20,18,2,119,356,1,6
20,18,2,120,164,2,6
20,18,2,121,350,1,6
20,18,2,122,316,1,6
20,18,2,123,317,2,6
20,18,2,124,232,1,6
20,18,2,125,364,1,6
20,18,2,126,181,1,6
20,18,2,127,125,1,6
20,18,2,128,202,2,6
20,18,2,129,312,1,6
20,18,2,130,158,2,6
20,18,2,131,227,2,6
20,18,2,132,187,2,6
20,18,2,133,42,2,7
20,18,2,134,318,2,7
20,18,2,135,56,2,7
20,18,2,136,7,1,7
20,18,2,137,267,1,7
20,18,2,138,48,2,7
20,18,2,139,315,1,7
20,18,2,140,283,2,7
20,18,2,141,197,2,7
20,18,2,142,177,1,7
20,18,2,143,203,1,7
20,18,2,144,38,1,7
20,18,2,145,359,1,7
20,18,2,146,136,2,7
20,18,2,147,14,1,7
20,18,2,148,200,2,7
20,18,2,149,132,2,7
20,18,2,150,186,1,7
20,18,2,151,280,2,7
20,18,2,152,366,1,7
20,18,2,153,180,2,7
20,18,2,154,215,1,7
20,18,2,155,90,2,8
20,18,2,156,223,1,8
20,18,2,157,357,2,8
20,18,2,158,301,2,8
20,18,2,159,331,1,8
20,18,2,160,230,1,8
20,18,2,161,9,2,8
20,18,2,162,286,2,8
20,18,2,163,33,2,8
20,18,2,164,70,2,8
20,18,2,165,235,1,8
20,18,2,166,106,1,8
20,18,2,167,270,2,8
20,18,2,168,95,1,8
20,18,2,169,370,1,8
20,18,2,170,266,1,8
20,18,2,171,229,1,8
20,18,2,172,131,1,8
20,18,2,173,276,1,8
20,18,2,174,282,2,8
20,18,2,175,49,2,8
20,18,2,176,292,2,8
