14,21,2,1,171,2,1
14,21,2,2,31,2,1
14,21,2,3,141,1,1
14,21,2,4,60,2,1
14,21,2,5,380,1,1
14,21,2,6,133,2,1
14,21,2,7,20,2,1
14,21,2,8,176,2,1
14,21,2,9,56,1,1
14,21,2,10,51,1,1
14,21,2,11,13,1,1
14,21,2,12,154,1,1
14,21,2,13,166,1,1
14,21,2,14,209,1,1
14,21,2,15,268,1,1
14,21,2,16,222,1,1
14,21,2,17,16,2,1
14,21,2,18,14,2,1
14,21,2,19,140,2,1
14,21,2,20,236,2,1
14,21,2,21,21,1,1
14,21,2,22,150,2,1
14,21,2,23,55,1,2
14,21,2,24,102,2,2
14,21,2,25,322,2,2
14,21,2,26,59,1,2
14,21,2,27,5,2,2
14,21,2,28,191,1,2
14,21,2,29,70,2,2
14,21,2,30,35,1,2
14,21,2,31,29,1,2
14,21,2,32,139,2,2
14,21,2,33,95,1,2
14,21,2,34,146,1,2
14,21,2,35,342,2,2
14,21,2,36,167,1,2
14,21,2,37,65,2,2
14,21,2,38,162,1,2
14,21,2,39,384,2,2
14,21,2,40,344,1,2
14,21,2,41,332,2,2
14,21,2,42,8,2,2
14,21,2,43,221,2,2
14,21,2,44,217,1,2
14,21,2,45,125,1,3
14,21,2,46,175,2,3
14,21,2,47,240,1,3
14,21,2,48,18,1,3
14,21,2,49,318,1,3
14,21,2,50,138,1,3
14,21,2,51,128,1,3
14,21,2,52,218,2,3
14,21,2,53,54,2,3
14,21,2,54,283,2,3
14,21,2,55,383,2,3
14,21,2,56,177,2,3
14,21,2,57,297,1,3
14,21,2,58,123,2,3
14,21,2,59,355,1,3
14,21,2,60,293,1,3
14,21,2,61,326,1,3
14,21,2,62,200,2,3
14,21,2,63,327,2,3
14,21,2,64,280,1,3
14,21,2,65,27,2,3
14,21,2,66,306,2,3
14,21,2,67,74,2,4
14,21,2,68,179,1,4
14,21,2,69,41,1,4
14,21,2,70,360,2,4
14,21,2,71,9,2,4
14,21,2,72,30,2,4
14,21,2,73,289,2,4
14,21,2,74,314,1,4
14,21,2,75,256,2,4
14,21,2,76,1,1,4
14,21,2,77,257,1,4
14,21,2,78,295,2,4
14,21,2,79,350,1,4
14,21,2,80,114,2,4
14,21,2,81,24,1,4
14,21,2,82,362,2,4
14,21,2,83,147,1,4
14,21,2,84,50,1,4
14,21,2,85,312,2,4
14,21,2,86,227,2,4
14,21,2,87,182,1,4
14,21,2,88,36,1,4
14,21,2,89,85,2,5
14,21,2,90,100,1,5
14,21,2,91,333,2,5
14,21,2,92,273,1,5
14,21,2,93,267,1,5
14,21,2,94,315,2,5
14,21,2,95,213,2,5
14,21,2,96,189,2,5
14,21,2,97,58,2,5
14,21,2,98,82,2,5
14,21,2,99,91,2,5
14,21,2,100,17,1,5
14,21,2,101,359,2,5
14,21,2,102,186,1,5
14,21,2,103,119,1,5
14,21,2,104,180,1,5
14,21,2,105,78,1,5
14,21,2,106,26,2,5
14,21,2,107,28,1,5
14,21,2,108,15,1,5
14,21,2,109,331,1,5
14,21,2,110,230,2,5
14,21,2,111,207,2,6
14,21,2,112,294,2,6
14,21,2,113,238,1,6
14,21,2,114,229,1,6
14,21,2,115,243,2,6
14,21,2,116,276,1,6
14,21,2,117,198,2,6
14,21,2,118,334,2,6
14,21,2,119,353,2,6
14,21,2,120,219,1,6
14,21,2,121,271,2,6
14,21,2,122,226,2,6
14,21,2,123,143,2,6
14,21,2,124,163,1,6
14,21,2,125,352,1,6
14,21,2,126,126,1,6
14,21,2,127,111,1,6
14,21,2,128,205,2,6
14,21,2,129,199,1,6
14,21,2,130,48,2,6
14,21,2,131,4,1,6
14,21,2,132,117,1,6
14,21,2,133,258,1,7
14,21,2,134,165,1,7
14,21,2,135,190,2,7
14,21,2,136,323,2,7
14,21,2,137,75,2,7
14,21,2,138,220,2,7
14,21,2,139,345,2,7
14,21,2,140,145,2,7
14,21,2,141,118,1,7
14,21,2,142,98,1,7
14,21,2,143,47,1,7
14,21,2,144,79,1,7
14,21,2,145,104,2,7
14,21,2,146,272,1,7
14,21,2,147,178,2,7
14,21,2,148,19,1,7
14,21,2,149,137,2,7
14,21,2,150,368,2,7
14,21,2,151,382,1,7
14,21,2,152,376,2,7
14,21,2,153,202,1,7
14,21,2,154,88,1,7
14,21,2,155,214,1,8
14,21,2,156,37,2,8
14,21,2,157,142,2,8
14,21,2,158,348,1,8
14,21,2,159,23,2,8
14,21,2,160,288,2,8
14,21,2,161,197,1,8
14,21,2,162,290,1,8
14,21,2,163,2,1,8
14,21,2,164,132,2,8
14,21,2,165,237,1,8
14,21,2,166,278,1,8
14,21,2,167,223,1,8
14,21,2,168,377,2,8
14,21,2,169,195,1,8
14,21,2,170,107,2,8
14,21,2,171,96,2,8
14,21,2,172,188,2,8
14,21,2,173,10,1,8
14,21,2,174,304,2,8
14,21,2,175,131,2,8
14,21,2,176,300,1,8
