1,1,1,33,1,4486,1,17,21,2,51.334
2,1,1,307,1,5164,1,17,21,2,51.334
3,1,1,118,1,2233,1,17,21,2,51.334
4,1,1,145,1,1720,1,17,21,2,51.334
5,1,1,297,1,3282,2,17,21,2,51.334
6,1,1,51,1,3070,1,17,21,2,51.334
7,1,1,348,1,1686,2,17,21,2,51.334
8,1,1,238,1,1977,2,17,21,2,51.334
9,1,1,182,1,3519,1,17,21,2,51.334
10,1,1,54,1,1452,2,17,21,2,51.334
11,1,1,62,0,1680,1,17,21,2,51.334
12,1,1,187,1,3295,2,17,21,2,51.334
13,1,1,89,1,1470,2,17,21,2,51.334
14,1,1,268,1,2662,2,17,21,2,51.334
15,1,1,12,1,1646,2,17,21,2,51.334
16,1,1,191,1,1259,1,17,21,2,51.334
17,1,1,257,1,1688,2,17,21,2,51.334
18,1,1,256,1,4285,2,17,21,2,51.334
19,1,1,149,1,1390,1,17,21,2,51.334
20,1,1,339,1,1455,2,17,21,2,51.334
21,1,1,181,1,1874,1,17,21,2,51.334
22,1,1,104,1,1421,1,17,21,2,51.334
23,2,1,42,1,1644,1,17,21,2,51.334
24,2,1,82,1,1151,1,17,21,2,51.334
25,2,1,115,1,3217,2,17,21,2,51.334
26,2,1,370,1,1390,1,17,21,2,51.334
27,2,1,220,1,1443,2,17,21,2,51.334
28,2,1,210,1,1388,1,17,21,2,51.334
29,2,1,204,1,1529,2,17,21,2,51.334
30,2,1,141,1,1455,2,17,21,2,51.334
31,2,1,371,1,3229,1,17,21,2,51.334
32,2,1,143,1,3445,1,17,21,2,51.334
33,2,1,367,1,1370,2,17,21,2,51.334
34,2,1,321,1,3592,1,17,21,2,51.334
35,2,1,287,1,4472,2,17,21,2,51.334
36,2,1,124,1,1199,1,17,21,2,51.334
37,2,1,6,1,1749,1,17,21,2,51.334
38,2,1,63,1,1988,2,17,21,2,51.334
39,2,1,133,1,2708,2,17,21,2,51.334
40,2,1,299,1,2185,1,17,21,2,51.334
41,2,1,194,1,1493,2,17,21,2,51.334
42,2,1,352,1,3130,2,17,21,2,51.334
43,2,1,77,1,2281,1,17,21,2,51.334
44,2,1,345,1,3094,2,17,21,2,51.334
45,3,1,79,1,2359,2,17,21,2,51.334
46,3,1,215,1,3506,1,17,21,2,51.334
47,3,1,81,1,1630,2,17,21,2,51.334
48,3,1,40,1,1724,1,17,21,2,51.334
49,3,1,199,1,2920,1,17,21,2,51.334
50,3,1,78,1,1929,2,17,21,2,51.334
51,3,1,50,1,1077,2,17,21,2,51.334
52,3,1,97,1,1488,2,17,21,2,51.334
