1,1,1,238,2,7075,1,5,2,17,21,2,52.069
2,1,1,181,1,3349,1,3,1,17,21,2,52.069
3,1,1,12,2,5279,1,5,2,17,21,2,52.069
4,1,1,118,2,2943,2,6,1,17,21,2,52.069
5,1,1,268,1,3233,2,1,2,17,21,2,52.069
6,1,1,348,1,7568,2,3,2,17,21,2,52.069
7,1,1,62,1,5296,1,2,1,17,21,2,52.069
8,1,1,149,1,2823,1,1,1,17,21,2,52.069
9,1,1,89,2,6497,1,6,2,17,21,2,52.069
10,1,1,307,1,5001,1,2,1,17,21,2,52.069
11,1,1,257,1,6465,2,3,2,17,21,2,52.069
12,1,1,33,2,2688,2,4,1,17,21,2,52.069
13,1,1,256,2,1823,1,4,2,17,21,2,52.069
14,1,1,187,2,3558,1,6,2,17,21,2,52.069
15,1,1,54,2,1088,1,6,2,17,21,2,52.069
16,1,1,182,1,1877,1,1,1,17,21,2,52.069
17,1,1,191,1,2682,1,1,1,17,21,2,52.069
18,1,1,339,2,5234,1,4,2,17,21,2,52.069
19,1,1,297,2,2803,1,6,2,17,21,2,52.069
20,1,1,145,2,2001,2,6,1,17,21,2,52.069
21,1,1,104,1,1386,1,1,1,17,21,2,52.069
22,1,1,51,1,1655,1,1,1,17,21,2,52.069
23,2,1,143,1,4232,1,1,1,17,21,2,52.069
24,2,1,204,2,10199,1,6,2,17,21,2,52.069
25,2,1,321,1,3116,1,1,1,17,21,2,52.069
26,2,1,220,1,1565,2,1,2,17,21,2,52.069
27,2,1,367,2,3098,1,4,2,17,21,2,52.069
28,2,1,370,2,905,2,4,1,17,21,2,52.069
29,2,1,141,2,1971,1,6,2,17,21,2,52.069
30,2,1,352,2,5471,1,6,2,17,21,2,52.069
31,2,1,124,1,1223,1,1,1,17,21,2,52.069
32,2,1,77,1,1438,1,1,1,17,21,2,52.069
33,2,1,345,2,2379,1,4,2,17,21,2,52.069
34,2,1,299,2,2432,2,6,1,17,21,2,52.069
35,2,1,115,1,10970,2,2,2,17,21,2,52.069
36,2,1,133,1,1211,2,1,2,17,21,2,52.069
37,2,1,63,1,1137,2,1,2,17,21,2,52.069
38,2,1,210,2,4679,2,6,1,17,21,2,52.069
39,2,1,287,2,4336,1,4,2,17,21,2,52.069
40,2,1,371,1,1669,1,1,1,17,21,2,52.069
41,2,1,194,1,15024,2,3,2,17,21,2,52.069
42,2,1,42,1,1402,1,1,1,17,21,2,52.069
43,2,1,6,1,1332,1,1,1,17,21,2,52.069
44,2,1,82,1,1665,1,1,1,17,21,2,52.069
45,3,1,199,1,3040,1,1,1,17,21,2,52.069
46,3,1,98,2,3034,1,6,2,17,21,2,52.069
47,3,1,366,1,3108,1,1,1,17,21,2,52.069
48,3,1,215,1,2857,1,1,1,17,21,2,52.069
49,3,1,311,1,1140,1,1,1,17,21,2,52.069
50,3,1,228,1,881,1,1,1,17,21,2,52.069
51,3,1,27,1,902,1,1,1,17,21,2,52.069
52,3,1,100,2,2222,1,6,2,17,21,2,52.069
53,3,1,217,2,1685,1,6,2,17,21,2,52.069
54,3,1,147,1,1349,1,1,1,17,21,2,52.069
55,3,1,79,2,4085,1,4,2,17,21,2,52.069
56,3,1,165,2,3029,2,6,1,17,21,2,52.069
57,3,1,40,1,1663,1,1,1,17,21,2,52.069
58,3,1,80,2,3750,1,6,2,17,21,2,52.069
59,3,1,73,2,4422,2,4,1,17,21,2,52.069
60,3,1,97,1,1835,2,1,2,17,21,2,52.069
