slug,slug,1
fond,fond,1
toad,toad,1
sown,sown,1
hare,hare,1
obey,obey,1
clot,clot,1
bony,bony,1
grey,grey,1
earl,earl,1
bias,bias,1
hunt,hunt,1
snap,snap,1
robe,robe,1
tame,tame,1
ooze,ooze,1
rein,rein,1
vase,vase,1
void,void,1
flaw,flaw,1
mule,mule,1
darn,darn,1
airy,airy,1
dune,dune,1
yelp,yelp,1
omen,omen,1
duck,duck,1
isle,isle,1
itch,itch,1
rely,rely,1
shun,shun,1
toot,root,0
bile,bile,1
racy,racy,1
lazy,lazy,1
bean,bean,1
arid,arid,1
bake,bake,1
spin,spin,1
skid,skid,1
moth,moth,1
sped,sped,1
acid,acid,1
veto,veto,1
hurl,hurl,1
verb,verb,1
lick,lick,1
wisp,wisp,1
ahem,shem,0
silk,silk,1
funk,funk,1
iced,iced,1
pony,pony,1
muse,muse,1
mole,mole,1
wavy,wavy,1
tank,tank,1
worm,worm,1
gasp,gasp,1
wade,wade,1
undo,undo,1
lard,lard,1
dine,dine,1
bind,bind,1
boar,boar,1
hobo,hobo,1
omit,omit,1
nova,nova,1
edit,edit,1
wrap,wrap,1
ally,ally,1
yolk,yolk,1
wink,wink,1
malt,malt,1
yawn,yawn,1
diva,diva,1
wove,wove,1
tilt,tilt,1
peck,peck,1
math,math,1
fuse,fuse,1
slot,slot,1
rump,rump,1
tuck,tuck,1
sill,sill,1
chop,chp,0
liar,liar,1
ache,ache,1
seep,seep,1
brew,brew,1
crow,crow,1
wept,wept,1
curd,curd,1
spat,spat,1
vine,vine,1
drip,drip,1
mask,mask,1
defy,defy,1
dole,dole,1
jolt,jolt,1
alas,alas,1
hymn,hymn,1
swan,swan,1
gale,gale,1
prod,prod,1
pram,pram,1
doll,doll,1
fake,fake,1
bury,bury,1
hunk,hunk,1
yell,yell,1
tact,tact,1
bald,bald,1
hose,hose,1
wipe,wipe,1
glue,glue,1
zest,zest,1
emit,emit,1
bite,bite,1
hazy,hazy,1
vent,vent,1
gnaw,gnaw,1
curl,curl,1
sway,sway,1
peel,peel,1
wasp,wasp,1
gill,girl,0
bust,bust,1
pore,pore,1
dump,dump,1
spur,spur,1
norm,horn,0
bead,bead,1
stag,stag,1
veil,vein,0
mesh,mesh,1
vest,vest,1
puff,puff,1
hilt,hilt,1
wool,wool,1
brow,brow,1
warp,warp,1
mite,mite,1
flip,flip,1
hart,hart,1
slab,slab,1
stud,stuf,0
melt,melt,1
lime,lime,1
blur,blur,1
grit,grit,1
coax,coax,1
bait,bait,1
