4,42,1,1,320,2,1
4,42,1,2,51,2,1
4,42,1,3,135,1,1
4,42,1,4,268,2,1
4,42,1,5,101,2,1
4,42,1,6,241,2,1
4,42,1,7,264,1,1
4,42,1,8,66,1,1
4,42,1,9,274,1,1
4,42,1,10,217,1,1
4,42,1,11,86,1,1
4,42,1,12,18,2,1
4,42,1,13,218,1,1
4,42,1,14,347,1,1
4,42,1,15,144,1,1
4,42,1,16,27,1,1
4,42,1,17,349,2,1
4,42,1,18,1,2,1
4,42,1,19,350,2,1
4,42,1,20,232,2,1
4,42,1,21,364,2,1
4,42,1,22,312,1,1
4,42,1,23,227,1,2
4,42,1,24,187,2,2
4,42,1,25,267,2,2
4,42,1,26,315,2,2
4,42,1,27,359,2,2
4,42,1,28,186,1,2
4,42,1,29,180,2,2
4,42,1,30,331,1,2
4,42,1,31,230,1,2
4,42,1,32,370,1,2
4,42,1,33,229,1,2
4,42,1,34,276,2,2
4,42,1,35,367,1,2
4,42,1,36,210,2,2
4,42,1,37,319,2,2
4,42,1,38,68,1,2
4,42,1,39,130,2,2
4,42,1,40,228,1,2
4,42,1,41,353,2,2
4,42,1,42,43,2,2
4,42,1,43,111,1,2
4,42,1,44,117,1,2
4,42,1,45,170,2,3
4,42,1,46,75,2,3
4,42,1,47,185,1,3
4,42,1,48,374,2,3
4,42,1,49,178,1,3
4,42,1,50,19,1,3
4,42,1,51,137,2,3
4,42,1,52,382,2,3
4,42,1,53,348,2,3
4,42,1,54,290,2,3
4,42,1,55,156,1,3
4,42,1,56,234,2,3
4,42,1,57,10,2,3
4,42,1,58,300,1,3
4,42,1,59,299,1,3
4,42,1,60,371,1,3
4,42,1,61,204,1,3
4,42,1,62,53,1,3
4,42,1,63,31,2,3
4,42,1,64,127,1,3
4,42,1,65,378,1,3
4,42,1,66,154,2,3
4,42,1,67,150,1,4
4,42,1,68,55,2,4
4,42,1,69,322,1,4
4,42,1,70,330,2,4
4,42,1,71,46,2,4
4,42,1,72,259,1,4
4,42,1,73,128,2,4
4,42,1,74,54,2,4
4,42,1,75,224,1,4
4,42,1,76,297,2,4
4,42,1,77,341,1,4
4,42,1,78,67,2,4
4,42,1,79,289,1,4
4,42,1,80,379,2,4
4,42,1,81,362,1,4
4,42,1,82,147,1,4
4,42,1,83,340,1,4
4,42,1,84,100,2,4
4,42,1,85,333,1,4
4,42,1,86,58,2,4
4,42,1,87,373,2,4
4,42,1,88,201,1,4
4,42,1,89,78,2,5
4,42,1,90,26,2,5
4,42,1,91,291,1,5
4,42,1,92,153,2,5
4,42,1,93,294,1,5
4,42,1,94,334,2,5
4,42,1,95,161,2,5
4,42,1,96,338,1,5
4,42,1,97,205,2,5
4,42,1,98,258,2,5
4,42,1,99,190,1,5
4,42,1,100,77,1,5
4,42,1,101,47,2,5
4,42,1,102,272,1,5
4,42,1,103,202,1,5
4,42,1,104,158,2,5
4,42,1,105,197,1,5
4,42,1,106,203,2,5
4,42,1,107,132,1,5
4,42,1,108,366,1,5
4,42,1,109,215,2,5
4,42,1,110,223,1,5
4,42,1,111,357,2,6
4,42,1,112,286,1,6
4,42,1,113,131,2,6
4,42,1,114,49,1,6
4,42,1,115,292,2,6
4,42,1,116,346,2,6
4,42,1,117,261,1,6
4,42,1,118,171,2,6
4,42,1,119,265,2,6
4,42,1,120,380,1,6
4,42,1,121,20,2,6
4,42,1,122,192,1,6
4,42,1,123,166,2,6
4,42,1,124,222,2,6
4,42,1,125,279,1,6
4,42,1,126,65,1,6
4,42,1,127,344,1,6
4,42,1,128,8,1,6
4,42,1,129,152,1,6
4,42,1,130,383,2,6
4,42,1,131,123,2,6
4,42,1,132,327,1,6
4,42,1,133,73,2,7
4,42,1,134,343,2,7
4,42,1,135,81,2,7
4,42,1,136,311,1,7
4,42,1,137,335,1,7
4,42,1,138,40,2,7
4,42,1,139,216,1,7
4,42,1,140,24,1,7
4,42,1,141,22,2,7
4,42,1,142,285,1,7
4,42,1,143,239,1,7
4,42,1,144,71,1,7
4,42,1,145,375,1,7
4,42,1,146,284,2,7
4,42,1,147,238,2,7
4,42,1,148,298,1,7
4,42,1,149,219,2,7
4,42,1,150,143,1,7
4,42,1,151,163,2,7
4,42,1,152,352,2,7
4,42,1,153,174,2,7
4,42,1,154,4,1,7
4,42,1,155,61,2,8
4,42,1,156,225,2,8
4,42,1,157,165,2,8
4,42,1,158,155,2,8
4,42,1,159,310,2,8
4,42,1,160,79,1,8
4,42,1,161,309,2,8
4,42,1,162,368,1,8
4,42,1,163,263,1,8
4,42,1,164,3,1,8
4,42,1,165,88,1,8
4,42,1,166,37,1,8
4,42,1,167,172,2,8
4,42,1,168,281,1,8
4,42,1,169,237,2,8
4,42,1,170,377,1,8
4,42,1,171,242,2,8
4,42,1,172,188,1,8
4,42,1,173,252,1,8
4,42,1,174,149,2,8
4,42,1,175,246,1,8
4,42,1,176,84,2,8
