1,1,1,273,1,6037,2,3,2,27,18,2,41.7
2,1,1,17,1,2920,2,2,2,27,18,2,41.7
3,1,1,347,2,4466,1,4,2,27,18,2,41.7
4,1,1,202,1,2338,2,3,2,27,18,2,41.7
5,1,1,127,2,4734,2,4,1,27,18,2,41.7
6,1,1,144,2,2390,2,5,1,27,18,2,41.7
7,1,1,230,2,2988,2,4,1,27,18,2,41.7
8,1,1,331,2,2466,1,5,2,27,18,2,41.7
9,1,1,281,2,1949,2,4,1,27,18,2,41.7
10,1,1,122,2,1766,1,4,2,27,18,2,41.7
11,1,1,166,1,2833,1,3,1,27,18,2,41.7
12,1,1,109,2,1675,2,4,1,27,18,2,41.7
13,1,1,332,1,1699,1,3,1,27,18,2,41.7
14,1,1,143,2,1769,1,4,2,27,18,2,41.7
15,1,1,159,1,1753,1,3,1,27,18,2,41.7
16,1,1,114,2,2660,1,4,2,27,18,2,41.7
17,1,1,303,1,1879,2,3,2,27,18,2,41.7
18,1,1,343,2,2113,1,4,2,27,18,2,41.7
19,1,1,335,1,2215,2,3,2,27,18,2,41.7
20,1,1,352,1,2377,1,3,1,27,18,2,41.7
21,1,1,384,1,2886,1,3,1,27,18,2,41.7
22,1,1,151,1,1117,1,3,1,27,18,2,41.7
23,2,1,330,1,5543,1,3,1,27,18,2,41.7
24,2,1,268,2,2122,2,4,1,27,18,2,41.7
25,2,1,111,2,2005,1,4,2,27,18,2,41.7
26,2,1,344,2,1139,2,4,1,27,18,2,41.7
27,2,1,22,2,1237,2,4,1,27,18,2,41.7
28,2,1,242,2,823,2,4,1,27,18,2,41.7
29,2,1,147,2,1337,1,4,2,27,18,2,41.7
30,2,1,216,1,1706,2,3,2,27,18,2,41.7
31,2,1,288,2,2483,2,4,1,27,18,2,41.7
32,2,1,353,2,1303,1,4,2,27,18,2,41.7
33,2,1,316,2,1140,2,4,1,27,18,2,41.7
34,2,1,32,1,1712,1,3,1,27,18,2,41.7
35,2,1,161,1,1914,1,2,1,27,18,2,41.7
36,2,1,51,1,2236,2,2,2,27,18,2,41.7
37,2,1,213,1,2757,2,2,2,27,18,2,41.7
