9,20,2,1,273,2,1
9,20,2,2,343,1,1
9,20,2,3,335,2,1
9,20,2,4,17,1,1
9,20,2,5,51,2,1
9,20,2,6,161,1,1
9,20,2,7,216,2,1
9,20,2,8,316,1,1
9,20,2,9,268,2,1
9,20,2,10,22,1,1
9,20,2,11,30,2,1
9,20,2,12,7,1,1
9,20,2,13,376,1,1
9,20,2,14,156,1,1
9,20,2,15,285,1,1
9,20,2,16,142,2,1
9,20,2,17,305,2,1
9,20,2,18,38,1,1
9,20,2,19,71,2,1
9,20,2,20,217,2,1
9,20,2,21,53,1,1
9,20,2,22,284,2,1
9,20,2,23,31,2,2
9,20,2,24,33,1,2
9,20,2,25,189,1,2
9,20,2,26,158,1,2
9,20,2,27,119,1,2
9,20,2,28,28,2,2
9,20,2,29,27,1,2
9,20,2,30,69,2,2
9,20,2,31,61,2,2
9,20,2,32,277,1,2
9,20,2,33,55,1,2
9,20,2,34,203,1,2
9,20,2,35,115,2,2
9,20,2,36,322,2,2
9,20,2,37,124,2,2
9,20,2,38,249,2,2
9,20,2,39,357,2,2
9,20,2,40,155,2,2
9,20,2,41,310,1,2
9,20,2,42,286,1,2
9,20,2,43,350,2,2
9,20,2,44,80,1,2
9,20,2,45,97,2,3
9,20,2,46,120,1,3
9,20,2,47,369,1,3
9,20,2,48,329,2,3
9,20,2,49,312,1,3
9,20,2,50,227,1,3
9,20,2,51,2,1,3
9,20,2,52,171,2,3
9,20,2,53,267,2,3
9,20,2,54,315,2,3
9,20,2,55,94,1,3
9,20,2,56,309,2,3
9,20,2,57,128,2,3
9,20,2,58,83,1,3
9,20,2,59,263,2,3
9,20,2,60,3,1,3
9,20,2,61,107,2,3
9,20,2,62,20,1,3
9,20,2,63,220,2,3
9,20,2,64,345,1,3
9,20,2,65,336,1,3
9,20,2,66,304,2,3
9,20,2,67,180,1,4
9,20,2,68,296,1,4
9,20,2,69,98,1,4
9,20,2,70,222,2,4
9,20,2,71,116,1,4
9,20,2,72,229,2,4
9,20,2,73,196,2,4
9,20,2,74,289,1,4
9,20,2,75,325,1,4
9,20,2,76,65,1,4
9,20,2,77,362,2,4
9,20,2,78,149,2,4
9,20,2,79,313,2,4
9,20,2,80,333,1,4
9,20,2,81,90,2,4
9,20,2,82,93,1,4
9,20,2,83,173,2,4
9,20,2,84,141,2,4
9,20,2,85,58,1,4
9,20,2,86,133,2,4
9,20,2,87,96,1,4
9,20,2,88,372,2,4
9,20,2,89,123,2,5
9,20,2,90,250,1,5
9,20,2,91,26,1,5
9,20,2,92,327,2,5
9,20,2,93,12,1,5
9,20,2,94,89,1,5
9,20,2,95,294,2,5
9,20,2,96,21,2,5
9,20,2,97,137,2,5
9,20,2,98,334,1,5
9,20,2,99,72,2,5
9,20,2,100,382,2,5
9,20,2,101,270,1,5
9,20,2,102,205,1,5
9,20,2,103,125,2,5
9,20,2,104,121,2,5
9,20,2,105,241,2,5
9,20,2,106,64,1,5
9,20,2,107,290,1,5
9,20,2,108,318,1,5
9,20,2,109,45,2,5
9,20,2,110,60,1,5
9,20,2,111,76,2,6
9,20,2,112,10,1,6
9,20,2,113,283,2,6
9,20,2,114,66,1,6
9,20,2,115,13,1,6
9,20,2,116,177,1,6
9,20,2,117,300,2,6
9,20,2,118,200,2,6
9,20,2,119,280,1,6
9,20,2,120,211,1,6
9,20,2,121,47,2,6
9,20,2,122,274,2,6
9,20,2,123,238,2,6
9,20,2,124,9,1,6
9,20,2,125,302,2,6
9,20,2,126,202,2,6
9,20,2,127,127,1,6
9,20,2,128,143,1,6
9,20,2,129,384,1,6
9,20,2,130,151,2,6
9,20,2,131,332,1,6
9,20,2,132,109,2,6
9,20,2,133,303,2,7
9,20,2,134,114,1,7
9,20,2,135,352,2,7
9,20,2,136,347,2,7
9,20,2,137,144,2,7
9,20,2,138,134,1,7
9,20,2,139,44,1,7
9,20,2,140,197,2,7
9,20,2,141,213,1,7
9,20,2,142,165,1,7
9,20,2,143,330,1,7
9,20,2,144,232,2,7
9,20,2,145,364,2,7
9,20,2,146,231,1,7
9,20,2,147,131,1,7
9,20,2,148,6,2,7
9,20,2,149,259,2,7
9,20,2,150,194,1,7
9,20,2,151,79,1,7
9,20,2,152,261,2,7
9,20,2,153,63,2,7
9,20,2,154,287,1,7
9,20,2,155,265,2,8
9,20,2,156,368,1,8
9,20,2,157,29,1,8
9,20,2,158,146,1,8
9,20,2,159,88,2,8
9,20,2,160,226,1,8
9,20,2,161,167,2,8
9,20,2,162,295,2,8
9,20,2,163,37,2,8
9,20,2,164,168,2,8
9,20,2,165,341,2,8
9,20,2,166,221,1,8
9,20,2,167,67,2,8
9,20,2,168,36,1,8
9,20,2,169,319,1,8
9,20,2,170,68,1,8
9,20,2,171,130,1,8
9,20,2,172,169,2,8
9,20,2,173,43,1,8
9,20,2,174,326,1,8
9,20,2,175,252,2,8
9,20,2,176,340,2,8
